timestamp,scheduler_memory_used,scheduler_memory_limit,scheduler_cpu_used,scheduler_cpu_limit,worker_cpu_used,worker_cpu_limit,worker_memory_used,worker_memory_limit,worker_count_used,worker_count_min,worker_count_max
2025-05-06T00:26:00.000000,441110528.0,2146435072.0,0.2939478470890511,0.5,0.10044258011815449,0.5,1193447424.0,2146435072.0,1,1,3
2025-05-06T00:27:00.000000,474124288.0,2146435072.0,0.2796069272728346,0.5,0.14004432762376381,0.5,1310334976.0,2146435072.0,1,1,3
2025-05-06T00:28:00.000000,483463168.0,2146435072.0,0.28150294238124235,0.5,0.15956974982788474,0.5,1168850944.0,2146435072.0,1,1,3
2025-05-06T00:29:00.000000,496037888.0,2146435072.0,0.28044667234571535,0.5,0.17794718596633174,0.5,1145032704.0,2146435072.0,1,1,3
2025-05-06T00:30:00.000000,513081344.0,2146435072.0,0.2728369456572788,0.5,0.20297171950345122,0.5,1257312256.0,2146435072.0,1,1,3
2025-05-06T00:31:00.000000,516771840.0,2146435072.0,0.2807179541986746,0.5,0.1490771271027673,0.5,1240915968.0,2146435072.0,1,1,3
2025-05-06T00:32:00.000000,442970112.0,2146435072.0,0.2802568040705713,0.5,0.16105186348795542,0.5,1233240064.0,2146435072.0,1,1,3
2025-05-06T00:33:00.000000,441819136.0,2146435072.0,0.31433875100289393,0.5,0.17609718351765574,0.5,1256804352.0,2146435072.0,1,1,3
2025-05-06T00:34:00.000000,599171072.0,2146435072.0,0.3437427055849791,0.5,0.1614241565184784,0.5,1129803776.0,2146435072.0,1,1,3
2025-05-06T00:35:00.000000,424255488.0,2146435072.0,0.2956662874132841,0.5,0.1420834136739965,0.5,1235517440.0,2146435072.0,1,1,3
2025-05-06T00:36:00.000000,435003392.0,2146435072.0,0.2757536399170931,0.5,0.17948414844819732,0.5,1291669504.0,2146435072.0,1,1,3
2025-05-06T00:37:00.000000,454590464.0,2146435072.0,0.27471273208308655,0.5,0.14808619518856478,0.5,1258172416.0,2146435072.0,1,1,3
2025-05-06T00:38:00.000000,358486016.0,2146435072.0,0.2592980998859275,0.5,0.12135793935825254,0.5,1214750720.0,2146435072.0,1,1,3
2025-05-06T00:39:00.000000,496586752.0,2146435072.0,0.27719158555798157,0.5,0.17829732500358658,0.5,1195814912.0,2146435072.0,1,1,3
2025-05-06T00:40:00.000000,410009600.0,2146435072.0,0.28943927546545944,0.5,0.21292194650304735,0.5,1269960704.0,2146435072.0,1,1,3
2025-05-06T00:41:00.000000,436887552.0,2146435072.0,0.2778230173139794,0.5,0.13098776249037958,0.5,1379729408.0,2146435072.0,1,1,3
2025-05-06T00:42:00.000000,431865856.0,2146435072.0,0.27757864891318607,0.5,0.14808740087064506,0.5,1192669184.0,2146435072.0,1,1,3
2025-05-06T00:43:00.000000,509763584.0,2146435072.0,0.2667389806027738,0.5,0.11412958815611393,0.5,1257230336.0,2146435072.0,1,1,3
2025-05-06T00:44:00.000000,512618496.0,2146435072.0,0.27289375269028826,0.5,0.17752858465743582,0.5,1228640256.0,2146435072.0,1,1,3
2025-05-06T00:45:00.000000,410976256.0,2146435072.0,0.2856877839520166,0.5,0.25296673554985316,0.5,1174167552.0,2146435072.0,1,1,3
2025-05-06T00:46:00.000000,402055168.0,2146435072.0,0.27768607839025206,0.5,0.09748096278162847,0.5,1192910848.0,2146435072.0,1,1,3
2025-05-06T00:47:00.000000,428969984.0,2146435072.0,0.27965579655137845,0.5,0.126877019291472,0.5,1295147008.0,2146435072.0,1,1,3
2025-05-06T00:48:00.000000,457863168.0,2146435072.0,0.2666660991914493,0.5,0.14646704479879796,0.5,1295331328.0,2146435072.0,1,1,3
2025-05-06T00:49:00.000000,455897088.0,2146435072.0,0.26605816916126057,0.5,0.14642331814369147,0.5,1261006848.0,2146435072.0,1,1,3
2025-05-06T00:50:00.000000,473096192.0,2146435072.0,0.2747777809059092,0.5,0.2531686889390888,0.5,1216196608.0,2146435072.0,1,1,3
2025-05-06T00:51:00.000000,375271424.0,2146435072.0,0.2719270574229692,0.5,0.13285850604030808,0.5,1317818368.0,2146435072.0,1,1,3
2025-05-06T00:52:00.000000,391532544.0,2146435072.0,0.2935781339809182,0.5,0.14385715450504602,0.5,1229332480.0,2146435072.0,1,1,3
2025-05-06T00:53:00.000000,453726208.0,2146435072.0,0.28540340777738793,0.5,0.16373243575265709,0.5,1160204288.0,2146435072.0,1,1,3
2025-05-06T00:54:00.000000,445018112.0,2146435072.0,0.2708787885509082,0.5,0.12448521702984483,0.5,1178492928.0,2146435072.0,1,1,3
2025-05-06T00:55:00.000000,461561856.0,2146435072.0,0.2808987561281052,0.5,0.22140906980578923,0.5,1316323328.0,2146435072.0,1,1,3
2025-05-06T00:56:00.000000,419528704.0,2146435072.0,0.27191975429450393,0.5,0.13543854735180502,0.5,1219891200.0,2146435072.0,1,1,3
2025-05-06T00:57:00.000000,513994752.0,2146435072.0,0.2774198883889767,0.5,0.16458257136776713,0.5,1262174208.0,2146435072.0,1,1,3
2025-05-06T00:58:00.000000,402681856.0,2146435072.0,0.2827311174075779,0.5,0.09348495895319502,0.5,1160216576.0,2146435072.0,1,1,3
2025-05-06T00:59:00.000000,409600000.0,2146435072.0,0.27812975466125256,0.5,0.13859538934993906,0.5,1186844672.0,2146435072.0,1,1,3
2025-05-06T01:00:00.000000,432721920.0,2146435072.0,0.2814753540798847,0.5,0.2644687241362893,0.5,1235292160.0,2146435072.0,1,1,3
2025-05-06T01:01:00.000000,442736640.0,2146435072.0,0.2837216006371212,0.5,0.15219578667808187,0.5,1375862784.0,2146435072.0,1,1,3
2025-05-06T01:02:00.000000,513204224.0,2146435072.0,0.28585873947570994,0.5,0.1383125834820627,0.5,1174179840.0,2146435072.0,1,1,3
2025-05-06T01:03:00.000000,431386624.0,2146435072.0,0.2753250652941157,0.5,0.14746988055388405,0.5,1331310592.0,2146435072.0,1,1,3
2025-05-06T01:04:00.000000,426930176.0,2146435072.0,0.268741008836029,0.5,0.12376034848336229,0.5,1198735360.0,2146435072.0,1,1,3
2025-05-06T01:05:00.000000,440905728.0,2146435072.0,0.27753977957739456,0.5,0.2150868864229172,0.5,1257406464.0,2146435072.0,1,1,3
2025-05-06T01:06:00.000000,460021760.0,2146435072.0,0.28261324267150484,0.5,0.1395842075081115,0.5,1277390848.0,2146435072.0,1,1,3
2025-05-06T01:07:00.000000,489271296.0,2146435072.0,0.27504624433325564,0.5,0.1253841604004265,0.5,1212440576.0,2146435072.0,1,1,3
2025-05-06T01:08:00.000000,509480960.0,2146435072.0,0.27105155797034963,0.5,0.14897413200912218,0.5,1188372480.0,2146435072.0,1,1,3
2025-05-06T01:09:00.000000,545685504.0,2146435072.0,0.28015027730822717,0.5,0.16205017377663655,0.5,1328693248.0,2146435072.0,1,1,3
2025-05-06T01:10:00.000000,437739520.0,2146435072.0,0.2854915602918482,0.5,0.21211241793729035,0.5,1267228672.0,2146435072.0,1,1,3
2025-05-06T01:11:00.000000,459796480.0,2146435072.0,0.2795384097005202,0.5,0.13076341566459934,0.5,1275576320.0,2146435072.0,1,1,3
2025-05-06T01:12:00.000000,465432576.0,2146435072.0,0.27023803376505384,0.5,0.1823351598932883,0.5,1228591104.0,2146435072.0,1,1,3
2025-05-06T01:13:00.000000,481042432.0,2146435072.0,0.26306998824414524,0.5,0.13683453352714423,0.5,1205317632.0,2146435072.0,1,1,3
2025-05-06T01:14:00.000000,499372032.0,2146435072.0,0.2770462765305031,0.5,0.1465116410111174,0.5,1265709056.0,2146435072.0,1,1,3
2025-05-06T01:15:00.000000,563466240.0,2146435072.0,0.2860867344953779,0.5,0.23581176059463665,0.5,1399844864.0,2146435072.0,1,1,3
2025-05-06T01:16:00.000000,437833728.0,2146435072.0,0.2684096272789854,0.5,0.10951509236668547,0.5,1178689536.0,2146435072.0,1,1,3
2025-05-06T01:17:00.000000,440123392.0,2146435072.0,0.26224196576707376,0.5,0.14592388249657234,0.5,1333211136.0,2146435072.0,1,1,3
2025-05-06T01:18:00.000000,471158784.0,2146435072.0,0.2795681732604862,0.5,0.14263679130745005,0.5,1264779264.0,2146435072.0,1,1,3
2025-05-06T01:19:00.000000,483409920.0,2146435072.0,0.2774820830769992,0.5,0.167783505897872,0.5,1305231360.0,2146435072.0,1,1,3
2025-05-06T01:20:00.000000,464183296.0,2146435072.0,0.27811775643519165,0.5,0.1954555312867645,0.5,1160798208.0,2146435072.0,1,1,3
2025-05-06T01:21:00.000000,513171456.0,2146435072.0,0.28945368390607956,0.5,0.1565559667396883,0.5,1287098368.0,2146435072.0,1,1,3
2025-05-06T01:22:00.000000,427196416.0,2146435072.0,0.2677931439521975,0.5,0.1482474888414193,0.5,1246261248.0,2146435072.0,1,1,3
2025-05-06T01:23:00.000000,543940608.0,2146435072.0,0.2702901927055791,0.5,0.11552495934593024,0.5,1313161216.0,2146435072.0,1,1,3
2025-05-06T01:24:00.000000,441344000.0,2146435072.0,0.2741988468939477,0.5,0.172527726728246,0.5,1174269952.0,2146435072.0,1,1,3
2025-05-06T01:25:00.000000,437493760.0,2146435072.0,0.2804907846453716,0.5,0.18428277596600917,0.5,1160261632.0,2146435072.0,1,1,3
2025-05-06T01:26:00.000000,465207296.0,2146435072.0,0.3037990908807842,0.5,0.17957943883617797,0.5,1205272576.0,2146435072.0,1,1,3
2025-05-06T01:27:00.000000,508813312.0,2146435072.0,0.2917626874851218,0.5,0.16117351452558068,0.5,1390374912.0,2146435072.0,1,1,3
2025-05-06T01:28:00.000000,525139968.0,2146435072.0,0.26938405066660687,0.5,0.11009924489456654,0.5,1204400128.0,2146435072.0,1,1,3
2025-05-06T01:29:00.000000,541159424.0,2146435072.0,0.2650628517653483,0.5,0.15928832527885484,0.5,1307992064.0,2146435072.0,1,1,3
2025-05-06T01:30:00.000000,427122688.0,2146435072.0,0.2838762150289161,0.5,0.2031687768992318,0.5,1193164800.0,2146435072.0,1,1,3
2025-05-06T01:31:00.000000,459427840.0,2146435072.0,0.2752932065569136,0.5,0.12735893581884739,0.5,1236852736.0,2146435072.0,1,1,3
2025-05-06T01:32:00.000000,465526784.0,2146435072.0,0.27239062756683174,0.5,0.15223311792530392,0.5,1241567232.0,2146435072.0,1,1,3
2025-05-06T01:33:00.000000,485244928.0,2146435072.0,0.2808919464931629,0.5,0.12964375378129867,0.5,1179963392.0,2146435072.0,1,1,3
2025-05-06T01:34:00.000000,490000384.0,2146435072.0,0.2759503951691537,0.5,0.18166697162826798,0.5,1224056832.0,2146435072.0,1,1,3
2025-05-06T01:35:00.000000,525209600.0,2146435072.0,0.2776287514978321,0.5,0.1806972622621591,0.5,1212686336.0,2146435072.0,1,1,3
2025-05-06T01:36:00.000000,524406784.0,2146435072.0,0.27334540069205104,0.5,0.16075763277694932,0.5,1261355008.0,2146435072.0,1,1,3
2025-05-06T01:37:00.000000,460546048.0,2146435072.0,0.27754342526144077,0.5,0.11022266410873272,0.5,1167515648.0,2146435072.0,1,1,3
2025-05-06T01:38:00.000000,459931648.0,2146435072.0,0.2802958578407318,0.5,0.17638422257853867,0.5,1186164736.0,2146435072.0,1,1,3
2025-05-06T01:39:00.000000,461709312.0,2146435072.0,0.2780213147911127,0.5,0.19031239161558916,0.5,1241608192.0,2146435072.0,1,1,3
2025-05-06T01:40:00.000000,478863360.0,2146435072.0,0.270150039933651,0.5,0.19531804759329435,0.5,1279041536.0,2146435072.0,1,1,3
2025-05-06T01:41:00.000000,485097472.0,2146435072.0,0.2825876206171718,0.5,0.15602457437441142,0.5,1346420736.0,2146435072.0,1,1,3
2025-05-06T01:42:00.000000,523407360.0,2146435072.0,0.2877140492986655,0.5,0.1019775613964157,0.5,1168408576.0,2146435072.0,1,1,3
2025-05-06T01:43:00.000000,435802112.0,2146435072.0,0.2710491886107775,0.5,0.15393548484789787,0.5,1329639424.0,2146435072.0,1,1,3
2025-05-06T01:44:00.000000,434745344.0,2146435072.0,0.2803249010949609,0.5,0.17339751084424884,0.5,1160396800.0,2146435072.0,1,1,3
2025-05-06T01:45:00.000000,489824256.0,2146435072.0,0.28087673423215165,0.5,0.2319400631501291,0.5,1258426368.0,2146435072.0,1,1,3
2025-05-06T01:46:00.000000,478695424.0,2146435072.0,0.27018515733822523,0.5,0.10242517539106,0.5,1216692224.0,2146435072.0,1,1,3
2025-05-06T01:47:00.000000,483086336.0,2146435072.0,0.2854327799005356,0.5,0.09203038262591387,0.5,1179598848.0,2146435072.0,1,1,3
2025-05-06T01:48:00.000000,555597824.0,2146435072.0,0.2849045654547808,0.5,0.18918891493740375,0.5,1241939968.0,2146435072.0,1,1,3
2025-05-06T01:49:00.000000,484048896.0,2146435072.0,0.2737124492782944,0.5,0.16114622010342525,0.5,1274966016.0,2146435072.0,1,1,3
2025-05-06T01:50:00.000000,454811648.0,2146435072.0,0.26662212857069484,0.5,0.21892338073594145,0.5,1171427328.0,2146435072.0,1,1,3
2025-05-06T01:51:00.000000,440799232.0,2146435072.0,0.2762159148073503,0.5,0.1690439063878633,0.5,1360351232.0,2146435072.0,1,1,3
2025-05-06T01:52:00.000000,485191680.0,2146435072.0,0.2788458872118402,0.5,0.09386929982938454,0.5,1209507840.0,2146435072.0,1,1,3
2025-05-06T01:53:00.000000,493821952.0,2146435072.0,0.26964030317249127,0.5,0.14162555158315324,0.5,1312321536.0,2146435072.0,1,1,3
2025-05-06T01:54:00.000000,525873152.0,2146435072.0,0.2810024082376913,0.5,0.1764140309192347,0.5,1160466432.0,2146435072.0,1,1,3
2025-05-06T01:55:00.000000,533200896.0,2146435072.0,0.31653643074362964,0.5,0.238328352678703,0.5,1321054208.0,2146435072.0,1,1,3
2025-05-06T01:56:00.000000,259428352.0,2146435072.0,0.33727557342062936,0.5,0.13755191837772143,0.5,1238859776.0,2146435072.0,1,1,3
2025-05-06T01:57:00.000000,376238080.0,2146435072.0,0.3116521240483659,0.5,0.14995071970673357,0.5,1237008384.0,2146435072.0,1,1,3
2025-05-06T01:58:00.000000,410337280.0,2146435072.0,0.27262834930515967,0.5,0.10542437636116422,0.5,1204051968.0,2146435072.0,1,1,3
2025-05-06T01:59:00.000000,415260672.0,2146435072.0,0.2579576737228005,0.5,0.14559502615217448,0.5,1256574976.0,2146435072.0,1,1,3
2025-05-06T02:00:00.000000,399679488.0,2146435072.0,0.2942262784522124,0.5,0.22965823093072685,0.5,1174523904.0,2146435072.0,1,1,3
2025-05-06T02:01:00.000000,418639872.0,2146435072.0,0.29825452989656087,0.5,0.142602953634317,0.5,1300463616.0,2146435072.0,1,1,3
2025-05-06T02:02:00.000000,470917120.0,2146435072.0,0.2720244962266103,0.5,0.14954249259947877,0.5,1226649600.0,2146435072.0,1,1,3
2025-05-06T02:03:00.000000,395173888.0,2146435072.0,0.26254564910996125,0.5,0.15442351307453162,0.5,1295187968.0,2146435072.0,1,1,3
2025-05-06T02:04:00.000000,383397888.0,2146435072.0,0.2649974551971051,0.5,0.13193468438366834,0.5,1176666112.0,2146435072.0,1,1,3
2025-05-06T02:05:00.000000,385671168.0,2146435072.0,0.29433575467167733,0.5,0.2055660496137231,0.5,1216950272.0,2146435072.0,1,1,3
2025-05-06T02:06:00.000000,461647872.0,2146435072.0,0.2787307217467363,0.5,0.16431789554056497,0.5,1279197184.0,2146435072.0,1,1,3
2025-05-06T02:07:00.000000,438947840.0,2146435072.0,0.2613384968969816,0.5,0.1252821804114016,0.5,1383419904.0,2146435072.0,1,1,3
2025-05-06T02:08:00.000000,476790784.0,2146435072.0,0.27710065527959765,0.5,0.14383212039356294,0.5,1195032576.0,2146435072.0,1,1,3
2025-05-06T02:09:00.000000,375336960.0,2146435072.0,0.2834152633675937,0.5,0.12934884336670316,0.5,1223745536.0,2146435072.0,1,1,3
2025-05-06T02:10:00.000000,448339968.0,2146435072.0,0.3063618517706345,0.5,0.2480260600398954,0.5,1216360448.0,2146435072.0,1,1,3
2025-05-06T02:11:00.000000,402628608.0,2146435072.0,0.2901200904707366,0.5,0.162734073152266,0.5,1374838784.0,2146435072.0,1,1,3
2025-05-06T02:12:00.000000,396185600.0,2146435072.0,0.2630038874570649,0.5,0.11470976285284754,0.5,1170284544.0,2146435072.0,1,1,3
2025-05-06T02:13:00.000000,403349504.0,2146435072.0,0.27714049691688464,0.5,0.1098589091845497,0.5,1163251712.0,2146435072.0,1,1,3
2025-05-06T02:14:00.000000,450592768.0,2146435072.0,0.2787167970258452,0.5,0.1801663897338585,0.5,1086017536.0,2146435072.0,1,1,3
2025-05-06T02:15:00.000000,447541248.0,2146435072.0,0.2754393730892237,0.5,0.19887868892001279,0.5,1162960896.0,2146435072.0,1,1,3
2025-05-06T02:16:00.000000,465408000.0,2146435072.0,0.27328842278681503,0.5,0.20344427723139233,0.5,1236217856.0,2146435072.0,1,1,3
2025-05-06T02:17:00.000000,369229824.0,2146435072.0,0.2787215323784039,0.5,0.12662912883388344,0.5,1350332416.0,2146435072.0,1,1,3
2025-05-06T02:18:00.000000,383754240.0,2146435072.0,0.28525219892617315,0.5,0.1170476959986748,0.5,1154121728.0,2146435072.0,1,1,3
2025-05-06T02:19:00.000000,423895040.0,2146435072.0,0.27483668310402815,0.5,0.14368162376413238,0.5,1196511232.0,2146435072.0,1,1,3
2025-05-06T02:20:00.000000,435724288.0,2146435072.0,0.27430198689447327,0.5,0.2620101164934264,0.5,1217884160.0,2146435072.0,1,1,3
2025-05-06T02:21:00.000000,432099328.0,2146435072.0,0.2892506661735145,0.5,0.178043430966621,0.5,1158221824.0,2146435072.0,1,1,3
2025-05-06T02:22:00.000000,505483264.0,2146435072.0,0.28365659519428543,0.5,0.09865307877977708,0.5,1166778368.0,2146435072.0,1,1,3
2025-05-06T02:23:00.000000,413704192.0,2146435072.0,0.2644750868093979,0.5,0.14424263635458678,0.5,1331462144.0,2146435072.0,1,1,3
2025-05-06T02:24:00.000000,464547840.0,2146435072.0,0.26407611106624246,0.5,0.13239551833321456,0.5,1229918208.0,2146435072.0,1,1,3
2025-05-06T02:25:00.000000,434683904.0,2146435072.0,0.27947904271665414,0.5,0.1740844900009203,0.5,1069187072.0,2146435072.0,1,1,3
2025-05-06T02:26:00.000000,474931200.0,2146435072.0,0.2895966306855068,0.5,0.22511520355037645,0.5,1162280960.0,2146435072.0,1,1,3
2025-05-06T02:27:00.000000,542121984.0,2146435072.0,0.2783881449615971,0.5,0.16685636560857042,0.5,1214238720.0,2146435072.0,1,1,3
2025-05-06T02:28:00.000000,537640960.0,2146435072.0,0.2689731315835767,0.5,0.09243293289243108,0.5,1244667904.0,2146435072.0,1,1,3
2025-05-06T02:29:00.000000,429101056.0,2146435072.0,0.2744170253283907,0.5,0.10560559792102141,0.5,1240276992.0,2146435072.0,1,1,3
2025-05-06T02:30:00.000000,420765696.0,2146435072.0,0.2905585007783278,0.5,0.2207623726273596,0.5,1016549376.0,2146435072.0,1,1,3
2025-05-06T02:31:00.000000,439087104.0,2146435072.0,0.28682141590131016,0.5,0.2317937334037803,0.5,1167626240.0,2146435072.0,1,1,3
2025-05-06T02:32:00.000000,464596992.0,2146435072.0,0.26813561736610914,0.5,0.12808055033989754,0.5,1225269248.0,2146435072.0,1,1,3
2025-05-06T02:33:00.000000,473604096.0,2146435072.0,0.27918133780403875,0.5,0.13652972349470172,0.5,1406017536.0,2146435072.0,1,1,3
2025-05-06T02:34:00.000000,501850112.0,2146435072.0,0.27941907354276435,0.5,0.128434634851025,0.5,1295847424.0,2146435072.0,1,1,3
2025-05-06T02:35:00.000000,540856320.0,2146435072.0,0.26809821762993424,0.5,0.188433446597143,0.5,1141379072.0,2146435072.0,1,1,3
2025-05-06T02:36:00.000000,559284224.0,2146435072.0,0.2737778878356039,0.5,0.2354124416234602,0.5,1217409024.0,2146435072.0,1,1,3
2025-05-06T02:37:00.000000,434511872.0,2146435072.0,0.27792670958612387,0.5,0.15354297140038398,0.5,1242185728.0,2146435072.0,1,1,3
2025-05-06T02:38:00.000000,420868096.0,2146435072.0,0.2804923778373146,0.5,0.0880385868830975,0.5,1280708608.0,2146435072.0,1,1,3
2025-05-06T02:39:00.000000,474804224.0,2146435072.0,0.2821433451545696,0.5,0.12692654879914092,0.5,1175973888.0,2146435072.0,1,1,3
2025-05-06T02:40:00.000000,506769408.0,2146435072.0,0.2579179694655371,0.5,0.20910462720518505,0.5,1104400384.0,2146435072.0,1,1,3
2025-05-06T02:41:00.000000,478617600.0,2146435072.0,0.27236444377776936,0.5,0.1648687676504778,0.5,1223254016.0,2146435072.0,1,1,3
2025-05-06T02:42:00.000000,517083136.0,2146435072.0,0.29524957884908265,0.5,0.16391512893618104,0.5,1255763968.0,2146435072.0,1,1,3
2025-05-06T02:43:00.000000,431718400.0,2146435072.0,0.2759185230609243,0.5,0.12141674341777009,0.5,1245810688.0,2146435072.0,1,1,3
2025-05-06T02:44:00.000000,447700992.0,2146435072.0,0.27815963409520916,0.5,0.15935883573850637,0.5,1193238528.0,2146435072.0,1,1,3
2025-05-06T02:45:00.000000,488181760.0,2146435072.0,0.26644415655246123,0.5,0.19374346163967857,0.5,1224884224.0,2146435072.0,1,1,3
2025-05-06T02:46:00.000000,456339456.0,2146435072.0,0.275468960133973,0.5,0.199304558642325,0.5,1245949952.0,2146435072.0,1,1,3
2025-05-06T02:47:00.000000,503242752.0,2146435072.0,0.28762112172383547,0.5,0.17081946634474054,0.5,1347031040.0,2146435072.0,1,1,3
2025-05-06T02:48:00.000000,528359424.0,2146435072.0,0.26485009449946423,0.5,0.09501849323848244,0.5,1196593152.0,2146435072.0,1,1,3
2025-05-06T02:49:00.000000,519458816.0,2146435072.0,0.27569872572445697,0.5,0.14525377708038528,0.5,1358553088.0,2146435072.0,1,1,3
2025-05-06T02:50:00.000000,457699328.0,2146435072.0,0.28024555307541354,0.5,0.16169470314198406,0.5,1258053632.0,2146435072.0,1,1,3
2025-05-06T02:51:00.000000,450228224.0,2146435072.0,0.2688030796479628,0.5,0.246861065539512,0.5,1163526144.0,2146435072.0,1,1,3
2025-05-06T02:52:00.000000,455598080.0,2146435072.0,0.27848778969734367,0.5,0.10087046293592722,0.5,1192525824.0,2146435072.0,1,1,3
2025-05-06T02:53:00.000000,540299264.0,2146435072.0,0.2764792040734998,0.5,0.13506503090672292,0.5,1301340160.0,2146435072.0,1,1,3
2025-05-06T02:54:00.000000,519942144.0,2146435072.0,0.2788392139455633,0.5,0.16059626340732697,0.5,1203261440.0,2146435072.0,1,1,3
2025-05-06T02:55:00.000000,435027968.0,2146435072.0,0.2759930499611073,0.5,0.16891816531982234,0.5,1313177600.0,2146435072.0,1,1,3
2025-05-06T02:56:00.000000,465195008.0,2146435072.0,0.2694153996102007,0.5,0.20668870319750568,0.5,1201033216.0,2146435072.0,1,1,3
2025-05-06T02:57:00.000000,425934848.0,2146435072.0,0.28451151429107996,0.5,0.13581397383435007,0.5,1359024128.0,2146435072.0,1,1,3
2025-05-06T02:58:00.000000,464687104.0,2146435072.0,0.2756876900486531,0.5,0.11616024832195156,0.5,1245999104.0,2146435072.0,1,1,3
2025-05-06T02:59:00.000000,453918720.0,2146435072.0,0.27577121040109587,0.5,0.11958428809484759,0.5,1177391104.0,2146435072.0,1,1,3
2025-05-06T03:00:00.000000,484298752.0,2146435072.0,0.285479363946312,0.5,0.18091411864940407,0.5,1178292224.0,2146435072.0,1,1,3
2025-05-06T03:01:00.000000,506986496.0,2146435072.0,0.2799112850940825,0.5,0.23549035841945926,0.5,1284886528.0,2146435072.0,1,1,3
2025-05-06T03:02:00.000000,557621248.0,2146435072.0,0.275586915223054,0.5,0.16163175436558957,0.5,1295822848.0,2146435072.0,1,1,3
2025-05-06T03:03:00.000000,464990208.0,2146435072.0,0.27062347232858885,0.5,0.1360827906201545,0.5,1242607616.0,2146435072.0,1,1,3
2025-05-06T03:04:00.000000,421154816.0,2146435072.0,0.29122956909365405,0.5,0.11529662494516135,0.5,1180590080.0,2146435072.0,1,1,3
